=== OVS Snapshot: post_churn @ 2026-04-19T22:19:46,478861811-07:00 ===
--- agg1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=3225.578s, table=0, n_packets=2385, n_bytes=143100, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=16.535s, table=0, n_packets=18617, n_bytes=974328826, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=57392,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:18
 cookie=0x0, duration=15.050s, table=0, n_packets=7279, n_bytes=401054550, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.154,nw_dst=10.0.1.152,tp_src=57404,tp_dst=5001 actions=set_field:00:00:00:00:01:96->eth_dst,output:18
 cookie=0x0, duration=15.050s, table=0, n_packets=1535, n_bytes=101722, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.152,nw_dst=10.0.0.154,tp_src=5001,tp_dst=57404 actions=set_field:00:00:00:00:00:9a->eth_dst,output:8
 cookie=0x0, duration=15.036s, table=0, n_packets=14242, n_bytes=767747276, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=57860,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:22
 cookie=0x0, duration=15.036s, table=0, n_packets=3345, n_bytes=221778, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=57860 actions=set_field:00:00:00:00:00:f3->eth_dst,output:12
 cookie=0x0, duration=14.994s, table=0, n_packets=6387, n_bytes=319354478, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.242,nw_dst=10.0.1.240,tp_src=52040,tp_dst=5001 actions=set_field:00:00:00:00:01:ee->eth_dst,output:22
 cookie=0x0, duration=14.994s, table=0, n_packets=3681, n_bytes=244154, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.240,nw_dst=10.0.0.242,tp_src=5001,tp_dst=52040 actions=set_field:00:00:00:00:00:f2->eth_dst,output:12
 cookie=0x0, duration=14.943s, table=0, n_packets=6705, n_bytes=375345162, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.157,nw_dst=10.0.1.155,tp_src=52264,tp_dst=5001 actions=set_field:00:00:00:00:01:99->eth_dst,output:19
 cookie=0x0, duration=14.943s, table=0, n_packets=1617, n_bytes=107258, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.155,nw_dst=10.0.0.157,tp_src=5001,tp_dst=52264 actions=set_field:00:00:00:00:00:9d->eth_dst,output:8
 cookie=0x0, duration=14.919s, table=0, n_packets=6862, n_bytes=370228052, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.146,nw_dst=10.0.1.144,tp_src=50850,tp_dst=5001 actions=set_field:00:00:00:00:01:8e->eth_dst,output:18
 cookie=0x0, duration=14.919s, table=0, n_packets=1842, n_bytes=121960, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.144,nw_dst=10.0.0.146,tp_src=5001,tp_dst=50850 actions=set_field:00:00:00:00:00:92->eth_dst,output:8
 cookie=0x0, duration=14.901s, table=0, n_packets=9367, n_bytes=452443894, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.244,nw_dst=10.0.1.242,tp_src=39168,tp_dst=5001 actions=set_field:00:00:00:00:01:f0->eth_dst,output:22
 cookie=0x0, duration=14.901s, table=0, n_packets=2598, n_bytes=171848, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.242,nw_dst=10.0.0.244,tp_src=5001,tp_dst=39168 actions=set_field:00:00:00:00:00:f4->eth_dst,output:12
 cookie=0x0, duration=14.859s, table=0, n_packets=6901, n_bytes=369464282, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.251,nw_dst=10.0.1.249,tp_src=36982,tp_dst=5001 actions=set_field:00:00:00:00:01:f7->eth_dst,output:22
 cookie=0x0, duration=14.859s, table=0, n_packets=1925, n_bytes=127670, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.249,nw_dst=10.0.0.251,tp_src=5001,tp_dst=36982 actions=set_field:00:00:00:00:00:fb->eth_dst,output:12
 cookie=0x0, duration=14.841s, table=0, n_packets=10459, n_bytes=554495438, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.147,nw_dst=10.0.1.145,tp_src=40610,tp_dst=5001 actions=set_field:00:00:00:00:01:8f->eth_dst,output:18
 cookie=0x0, duration=14.841s, table=0, n_packets=2485, n_bytes=164450, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.145,nw_dst=10.0.0.147,tp_src=5001,tp_dst=40610 actions=set_field:00:00:00:00:00:93->eth_dst,output:8
 cookie=0x0, duration=14.780s, table=0, n_packets=8474, n_bytes=437988108, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=32878,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:22
 cookie=0x0, duration=14.780s, table=0, n_packets=2249, n_bytes=149078, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=32878 actions=set_field:00:00:00:00:00:fc->eth_dst,output:12
 cookie=0x0, duration=14.495s, table=0, n_packets=11068, n_bytes=596365320, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.246,nw_dst=10.0.1.244,tp_src=55928,tp_dst=5001 actions=set_field:00:00:00:00:01:f2->eth_dst,output:22
 cookie=0x0, duration=14.495s, table=0, n_packets=2785, n_bytes=184546, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.244,nw_dst=10.0.0.246,tp_src=5001,tp_dst=55928 actions=set_field:00:00:00:00:00:f6->eth_dst,output:12
 cookie=0x0, duration=14.294s, table=0, n_packets=27803, n_bytes=1509731398, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.149,nw_dst=10.0.1.147,tp_src=34660,tp_dst=5001 actions=set_field:00:00:00:00:01:91->eth_dst,output:18
 cookie=0x0, duration=14.294s, table=0, n_packets=7155, n_bytes=473214, idle_timeout=15, priority=100,tcp,in_port=18,nw_src=10.0.1.147,nw_dst=10.0.0.149,tp_src=5001,tp_dst=34660 actions=set_field:00:00:00:00:00:95->eth_dst,output:8
 cookie=0x0, duration=14.094s, table=0, n_packets=18875, n_bytes=886057054, idle_timeout=15, priority=100,tcp,in_port=8,nw_src=10.0.0.166,nw_dst=10.0.1.164,tp_src=45506,tp_dst=5001 actions=set_field:00:00:00:00:01:a2->eth_dst,output:19
 cookie=0x0, duration=14.094s, table=0, n_packets=4186, n_bytes=277036, idle_timeout=15, priority=100,tcp,in_port=19,nw_src=10.0.1.164,nw_dst=10.0.0.166,tp_src=5001,tp_dst=45506 actions=set_field:00:00:00:00:00:a6->eth_dst,output:8
 cookie=0x0, duration=14.038s, table=0, n_packets=8883, n_bytes=453614774, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.250,nw_dst=10.0.1.248,tp_src=60056,tp_dst=5001 actions=set_field:00:00:00:00:01:f6->eth_dst,output:22
 cookie=0x0, duration=14.038s, table=0, n_packets=2415, n_bytes=160110, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.248,nw_dst=10.0.0.250,tp_src=5001,tp_dst=60056 actions=set_field:00:00:00:00:00:fa->eth_dst,output:12
 cookie=0x0, duration=13.967s, table=0, n_packets=14963, n_bytes=768961166, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.248,nw_dst=10.0.1.246,tp_src=45380,tp_dst=5001 actions=set_field:00:00:00:00:01:f4->eth_dst,output:22
 cookie=0x0, duration=13.967s, table=0, n_packets=8653, n_bytes=571946, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.246,nw_dst=10.0.0.248,tp_src=5001,tp_dst=45380 actions=set_field:00:00:00:00:00:f8->eth_dst,output:12
 cookie=0x0, duration=13.967s, table=0, n_packets=18608, n_bytes=865152648, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.249,nw_dst=10.0.1.247,tp_src=35962,tp_dst=5001 actions=set_field:00:00:00:00:01:f5->eth_dst,output:22
 cookie=0x0, duration=13.967s, table=0, n_packets=8160, n_bytes=539104, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.247,nw_dst=10.0.0.249,tp_src=5001,tp_dst=35962 actions=set_field:00:00:00:00:00:f9->eth_dst,output:12
 cookie=0x0, duration=13.963s, table=0, n_packets=13771, n_bytes=671623838, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.247,nw_dst=10.0.1.245,tp_src=57430,tp_dst=5001 actions=set_field:00:00:00:00:01:f3->eth_dst,output:22
 cookie=0x0, duration=13.963s, table=0, n_packets=6745, n_bytes=445722, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.245,nw_dst=10.0.0.247,tp_src=5001,tp_dst=57430 actions=set_field:00:00:00:00:00:f7->eth_dst,output:12
 cookie=0x0, duration=13.874s, table=0, n_packets=28657, n_bytes=1495913954, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.242,nw_dst=10.0.1.240,tp_src=52054,tp_dst=5001 actions=set_field:00:00:00:00:01:ee->eth_dst,output:22
 cookie=0x0, duration=13.874s, table=0, n_packets=7483, n_bytes=495038, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.240,nw_dst=10.0.0.242,tp_src=5001,tp_dst=52054 actions=set_field:00:00:00:00:00:f2->eth_dst,output:12
 cookie=0x0, duration=13.828s, table=0, n_packets=17578, n_bytes=892462284, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.245,nw_dst=10.0.1.243,tp_src=53042,tp_dst=5001 actions=set_field:00:00:00:00:01:f1->eth_dst,output:22
 cookie=0x0, duration=13.828s, table=0, n_packets=12943, n_bytes=855974, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.243,nw_dst=10.0.0.245,tp_src=5001,tp_dst=53042 actions=set_field:00:00:00:00:00:f5->eth_dst,output:12
 cookie=0x0, duration=13.816s, table=0, n_packets=30027, n_bytes=1515922678, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=57864,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:22
 cookie=0x0, duration=13.816s, table=0, n_packets=4382, n_bytes=289776, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=57864 actions=set_field:00:00:00:00:00:f3->eth_dst,output:12
 cookie=0x0, duration=13.787s, table=0, n_packets=11793, n_bytes=643848594, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.241,nw_dst=10.0.1.239,tp_src=60540,tp_dst=5001 actions=set_field:00:00:00:00:01:ed->eth_dst,output:22
 cookie=0x0, duration=13.787s, table=0, n_packets=2722, n_bytes=180176, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.239,nw_dst=10.0.0.241,tp_src=5001,tp_dst=60540 actions=set_field:00:00:00:00:00:f1->eth_dst,output:12
 cookie=0x0, duration=13.738s, table=0, n_packets=12767, n_bytes=674194990, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.244,nw_dst=10.0.1.242,tp_src=39182,tp_dst=5001 actions=set_field:00:00:00:00:01:f0->eth_dst,output:22
 cookie=0x0, duration=13.738s, table=0, n_packets=3432, n_bytes=227140, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.242,nw_dst=10.0.0.244,tp_src=5001,tp_dst=39182 actions=set_field:00:00:00:00:00:f4->eth_dst,output:12
 cookie=0x0, duration=13.726s, table=0, n_packets=11228, n_bytes=587456368, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.251,nw_dst=10.0.1.249,tp_src=36988,tp_dst=5001 actions=set_field:00:00:00:00:01:f7->eth_dst,output:22
 cookie=0x0, duration=13.726s, table=0, n_packets=3249, n_bytes=214990, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.249,nw_dst=10.0.0.251,tp_src=5001,tp_dst=36988 actions=set_field:00:00:00:00:00:fb->eth_dst,output:12
 cookie=0x0, duration=13.717s, table=0, n_packets=20733, n_bytes=1007676298, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=32894,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:22
 cookie=0x0, duration=13.717s, table=0, n_packets=17977, n_bytes=1188874, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=32894 actions=set_field:00:00:00:00:00:fc->eth_dst,output:12
 cookie=0x0, duration=13.324s, table=0, n_packets=21065, n_bytes=1010004602, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.246,nw_dst=10.0.1.244,tp_src=45208,tp_dst=5001 actions=set_field:00:00:00:00:01:f2->eth_dst,output:22
 cookie=0x0, duration=13.323s, table=0, n_packets=19363, n_bytes=1281494, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.244,nw_dst=10.0.0.246,tp_src=5001,tp_dst=45208 actions=set_field:00:00:00:00:00:f6->eth_dst,output:12
 cookie=0x0, duration=13.072s, table=0, n_packets=20978, n_bytes=1024012140, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.250,nw_dst=10.0.1.248,tp_src=52506,tp_dst=5001 actions=set_field:00:00:00:00:01:f6->eth_dst,output:22
 cookie=0x0, duration=13.072s, table=0, n_packets=8969, n_bytes=592022, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.248,nw_dst=10.0.0.250,tp_src=5001,tp_dst=52506 actions=set_field:00:00:00:00:00:fa->eth_dst,output:12
 cookie=0x0, duration=13.020s, table=0, n_packets=23120, n_bytes=1166893008, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.247,nw_dst=10.0.1.245,tp_src=55156,tp_dst=5001 actions=set_field:00:00:00:00:01:f3->eth_dst,output:22
 cookie=0x0, duration=13.020s, table=0, n_packets=14623, n_bytes=965246, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.245,nw_dst=10.0.0.247,tp_src=5001,tp_dst=55156 actions=set_field:00:00:00:00:00:f7->eth_dst,output:12
 cookie=0x0, duration=12.759s, table=0, n_packets=11161, n_bytes=554208138, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.249,nw_dst=10.0.1.247,tp_src=53876,tp_dst=5001 actions=set_field:00:00:00:00:01:f5->eth_dst,output:22
 cookie=0x0, duration=12.759s, table=0, n_packets=4010, n_bytes=266336, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.247,nw_dst=10.0.0.249,tp_src=5001,tp_dst=53876 actions=set_field:00:00:00:00:00:f9->eth_dst,output:12
 cookie=0x0, duration=12.759s, table=0, n_packets=12823, n_bytes=668802174, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.242,nw_dst=10.0.1.240,tp_src=52686,tp_dst=5001 actions=set_field:00:00:00:00:01:ee->eth_dst,output:22
 cookie=0x0, duration=12.759s, table=0, n_packets=7817, n_bytes=516290, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.240,nw_dst=10.0.0.242,tp_src=5001,tp_dst=52686 actions=set_field:00:00:00:00:00:f2->eth_dst,output:12
 cookie=0x0, duration=12.744s, table=0, n_packets=18528, n_bytes=972226296, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.248,nw_dst=10.0.1.246,tp_src=37394,tp_dst=5001 actions=set_field:00:00:00:00:01:f4->eth_dst,output:22
 cookie=0x0, duration=12.744s, table=0, n_packets=4812, n_bytes=317996, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.246,nw_dst=10.0.0.248,tp_src=5001,tp_dst=37394 actions=set_field:00:00:00:00:00:f8->eth_dst,output:12
 cookie=0x0, duration=12.686s, table=0, n_packets=19579, n_bytes=1021848766, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.245,nw_dst=10.0.1.243,tp_src=37200,tp_dst=5001 actions=set_field:00:00:00:00:01:f1->eth_dst,output:22
 cookie=0x0, duration=12.686s, table=0, n_packets=5070, n_bytes=335220, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.243,nw_dst=10.0.0.245,tp_src=5001,tp_dst=37200 actions=set_field:00:00:00:00:00:f5->eth_dst,output:12
 cookie=0x0, duration=12.670s, table=0, n_packets=18591, n_bytes=935796246, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.241,nw_dst=10.0.1.239,tp_src=47596,tp_dst=5001 actions=set_field:00:00:00:00:01:ed->eth_dst,output:22
 cookie=0x0, duration=12.670s, table=0, n_packets=4392, n_bytes=290012, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.239,nw_dst=10.0.0.241,tp_src=5001,tp_dst=47596 actions=set_field:00:00:00:00:00:f1->eth_dst,output:12
 cookie=0x0, duration=12.643s, table=0, n_packets=16080, n_bytes=863147520, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.251,nw_dst=10.0.1.249,tp_src=54668,tp_dst=5001 actions=set_field:00:00:00:00:01:f7->eth_dst,output:22
 cookie=0x0, duration=12.643s, table=0, n_packets=4410, n_bytes=291476, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.249,nw_dst=10.0.0.251,tp_src=5001,tp_dst=54668 actions=set_field:00:00:00:00:00:fb->eth_dst,output:12
 cookie=0x0, duration=12.643s, table=0, n_packets=13195, n_bytes=689960470, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=57684,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:22
 cookie=0x0, duration=12.643s, table=0, n_packets=3908, n_bytes=258616, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=57684 actions=set_field:00:00:00:00:00:f3->eth_dst,output:12
 cookie=0x0, duration=12.614s, table=0, n_packets=13431, n_bytes=730872414, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.244,nw_dst=10.0.1.242,tp_src=41482,tp_dst=5001 actions=set_field:00:00:00:00:01:f0->eth_dst,output:22
 cookie=0x0, duration=12.614s, table=0, n_packets=3379, n_bytes=223706, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.242,nw_dst=10.0.0.244,tp_src=5001,tp_dst=41482 actions=set_field:00:00:00:00:00:f4->eth_dst,output:12
 cookie=0x0, duration=12.522s, table=0, n_packets=19007, n_bytes=951280798, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=58536,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:22
 cookie=0x0, duration=12.522s, table=0, n_packets=7650, n_bytes=506004, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=58536 actions=set_field:00:00:00:00:00:fc->eth_dst,output:12
 cookie=0x0, duration=12.453s, table=0, n_packets=34571, n_bytes=1699038582, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.246,nw_dst=10.0.1.244,tp_src=45210,tp_dst=5001 actions=set_field:00:00:00:00:01:f2->eth_dst,output:22
 cookie=0x0, duration=12.453s, table=0, n_packets=18479, n_bytes=1220094, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.244,nw_dst=10.0.0.246,tp_src=5001,tp_dst=45210 actions=set_field:00:00:00:00:00:f6->eth_dst,output:12
 cookie=0x0, duration=11.738s, table=0, n_packets=118488, n_bytes=5258989608, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.245,nw_dst=10.0.1.243,tp_src=37202,tp_dst=5001 actions=set_field:00:00:00:00:01:f1->eth_dst,output:22
 cookie=0x0, duration=11.738s, table=0, n_packets=85954, n_bytes=5673564, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.243,nw_dst=10.0.0.245,tp_src=5001,tp_dst=37202 actions=set_field:00:00:00:00:00:f5->eth_dst,output:12
 cookie=0x0, duration=11.593s, table=0, n_packets=119393, n_bytes=5375835578, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.241,nw_dst=10.0.1.239,tp_src=47602,tp_dst=5001 actions=set_field:00:00:00:00:01:ed->eth_dst,output:22
 cookie=0x0, duration=11.593s, table=0, n_packets=174963, n_bytes=11549310, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.239,nw_dst=10.0.0.241,tp_src=5001,tp_dst=47602 actions=set_field:00:00:00:00:00:f1->eth_dst,output:12
 cookie=0x0, duration=11.546s, table=0, n_packets=119670, n_bytes=5423008284, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=58542,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:22
 cookie=0x0, duration=11.546s, table=0, n_packets=88972, n_bytes=5872244, idle_timeout=15, priority=100,tcp,in_port=22,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=58542 actions=set_field:00:00:00:00:00:fc->eth_dst,output:12
 cookie=0x0, duration=3225.627s, table=0, n_packets=1090121, n_bytes=24123045980, priority=0 actions=CONTROLLER:65535
agg1 flow_count=180
--- core1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=3225.582s, table=0, n_packets=110, n_bytes=6600, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=3225.630s, table=0, n_packets=215606, n_bytes=12994298, priority=0 actions=CONTROLLER:65535
core1 flow_count=2
--- edge1 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=3225.586s, table=0, n_packets=107, n_bytes=6420, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=3225.634s, table=0, n_packets=480359, n_bytes=2238205694, priority=0 actions=CONTROLLER:65535
edge1 flow_count=2
--- edge10 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=3225.588s, table=0, n_packets=109, n_bytes=6540, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=3225.637s, table=0, n_packets=563154, n_bytes=237340734, priority=0 actions=CONTROLLER:65535
edge10 flow_count=2
--- edge11 ---
OFPST_FLOW reply (OF1.3) (xid=0x2):
 cookie=0x0, duration=3225.594s, table=0, n_packets=107, n_bytes=6420, priority=65535,dl_dst=01:80:c2:00:00:0e,dl_type=0x88cc actions=CONTROLLER:65535
 cookie=0x0, duration=16.461s, table=0, n_packets=11983, n_bytes=658010974, idle_timeout=15, priority=100,tcp,in_port=12,nw_src=10.0.0.251,nw_dst=10.0.1.249,tp_src=36966,tp_dst=5001 actions=set_field:00:00:00:00:01:f7->eth_dst,output:1
 cookie=0x0, duration=16.461s, table=0, n_packets=1497, n_bytes=98954, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.249,nw_dst=10.0.0.251,tp_src=5001,tp_dst=36966 actions=set_field:00:00:00:00:00:fb->eth_dst,output:12
 cookie=0x0, duration=16.419s, table=0, n_packets=8004, n_bytes=387321736, idle_timeout=15, priority=100,tcp,in_port=5,nw_src=10.0.0.244,nw_dst=10.0.1.242,tp_src=39164,tp_dst=5001 actions=set_field:00:00:00:00:01:f0->eth_dst,output:1
 cookie=0x0, duration=16.418s, table=0, n_packets=2736, n_bytes=180584, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.242,nw_dst=10.0.0.244,tp_src=5001,tp_dst=39164 actions=set_field:00:00:00:00:00:f4->eth_dst,output:5
 cookie=0x0, duration=16.370s, table=0, n_packets=16971, n_bytes=871737846, idle_timeout=15, priority=100,tcp,in_port=13,nw_src=10.0.0.252,nw_dst=10.0.1.250,tp_src=32870,tp_dst=5001 actions=set_field:00:00:00:00:01:f8->eth_dst,output:1
 cookie=0x0, duration=16.370s, table=0, n_packets=3571, n_bytes=236238, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.250,nw_dst=10.0.0.252,tp_src=5001,tp_dst=32870 actions=set_field:00:00:00:00:00:fc->eth_dst,output:13
 cookie=0x0, duration=16.170s, table=0, n_packets=4990, n_bytes=266818868, idle_timeout=15, priority=100,tcp,in_port=9,nw_src=10.0.0.248,nw_dst=10.0.1.246,tp_src=45368,tp_dst=5001 actions=set_field:00:00:00:00:01:f4->eth_dst,output:1
 cookie=0x0, duration=16.170s, table=0, n_packets=1354, n_bytes=89696, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.246,nw_dst=10.0.0.248,tp_src=5001,tp_dst=45368 actions=set_field:00:00:00:00:00:f8->eth_dst,output:9
 cookie=0x0, duration=15.804s, table=0, n_packets=4338, n_bytes=226453588, idle_timeout=15, priority=100,tcp,in_port=10,nw_src=10.0.0.249,nw_dst=10.0.1.247,tp_src=35938,tp_dst=5001 actions=set_field:00:00:00:00:01:f5->eth_dst,output:1
 cookie=0x0, duration=15.804s, table=0, n_packets=993, n_bytes=65786, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.247,nw_dst=10.0.0.249,tp_src=5001,tp_dst=35938 actions=set_field:00:00:00:00:00:f9->eth_dst,output:10
 cookie=0x0, duration=15.724s, table=0, n_packets=3260, n_bytes=151406056, idle_timeout=15, priority=100,tcp,in_port=6,nw_src=10.0.0.245,nw_dst=10.0.1.243,tp_src=53028,tp_dst=5001 actions=set_field:00:00:00:00:01:f1->eth_dst,output:1
 cookie=0x0, duration=15.724s, table=0, n_packets=985, n_bytes=65246, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.243,nw_dst=10.0.0.245,tp_src=5001,tp_dst=53028 actions=set_field:00:00:00:00:00:f5->eth_dst,output:6
 cookie=0x0, duration=15.666s, table=0, n_packets=3746, n_bytes=178932100, idle_timeout=15, priority=100,tcp,in_port=4,nw_src=10.0.0.243,nw_dst=10.0.1.241,tp_src=57858,tp_dst=5001 actions=set_field:00:00:00:00:01:ef->eth_dst,output:1
 cookie=0x0, duration=15.666s, table=0, n_packets=662, n_bytes=43976, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.241,nw_dst=10.0.0.243,tp_src=5001,tp_dst=57858 actions=set_field:00:00:00:00:00:f3->eth_dst,output:4
 cookie=0x0, duration=15.630s, table=0, n_packets=4451, n_bytes=218491214, idle_timeout=15, priority=100,tcp,in_port=2,nw_src=10.0.0.241,nw_dst=10.0.1.239,tp_src=60520,tp_dst=5001 actions=set_field:00:00:00:00:01:ed->eth_dst,output:1
 cookie=0x0, duration=15.630s, table=0, n_packets=1147, n_bytes=75986, idle_timeout=15, priority=100,tcp,in_port=1,nw_src=10.0.1.239,nw_dst=10.0.0.241,tp_src=5001,tp_dst=60520 actions=set_field:00:00:00:00:00:f1->eth_dst,output:2
